5,300,0,5076
10,300,8588,5076
15,300,4820,6988
21,300,3216,3336
27,300,2860,3248
32,300,2648,2928
38,300,2520,2700
44,300,2280,2452
50,300,2060,2372
55,300,1984,2184
61,300,1908,2012
66,300,1792,1952
72,300,1732,1864
78,300,1708,1836
83,300,1708,1760
90,300,1592,1732
95,300,1564,1636
101,300,1544,1608
106,300,1492,1524
112,300,1476,1512
118,300,1484,1516
123,300,1460,1476
130,300,1440,1516
135,300,1440,1496
141,300,1416,1460
147,300,1416,1484
152,300,1432,1460
158,300,1400,1420
164,300,1388,1456
169,300,1400,1432
176,300,1360,1396
181,300,1372,1432
187,300,1376,1420
193,300,1340,1392
198,300,1340,1432
204,300,1364,1412
209,300,1364,1384
216,300,1320,1400
222,300,1368,1420
227,300,1320,1384
233,300,1340,1400
239,300,1364,1416
244,300,1324,1376
250,300,1368,1396
256,300,1340,1416
262,300,1332,1384
268,300,1336,1404
273,300,1320,1404
279,300,1336,1424
284,300,1352,1396
290,300,1340,1404
296,300,1296,1424
302,300,1356,1396
308,300,1320,1408
313,300,1340,1424
319,300,1352,1400
325,300,1324,1396
330,300,1340,1352
336,300,1332,1400
343,300,1332,1388
348,300,1344,1348
354,300,1312,1404
359,300,1292,1400
365,300,1356,1356
371,300,1356,1404
376,300,1336,1372
382,300,1348,1412
388,300,1300,1400
394,300,1340,1376
400,300,1332,1412
405,300,1340,1400
411,300,1336,1368
417,300,1308,1388
422,300,1320,1404
429,300,1352,1376
434,300,1348,1392
440,300,1304,1408
446,300,1352,1380
451,300,1308,1396
457,300,1332,1408
462,300,1360,1428
468,300,1340,1400
475,300,1348,1404
480,300,1328,1420
486,300,1316,1392
492,300,1352,1396
497,300,1332,1416
503,300,1300,1396
508,300,1344,1392
515,300,1336,1348
521,300,1336,1400
526,300,1364,1388
532,300,1316,1340
537,300,1328,1392
543,300,1320,1380
549,300,1324,1400
555,300,1348,1384
561,300,1316,1356
566,300,1320,1392
572,300,1328,1380
578,300,1328,1360
583,300,1292,1376
589,300,1352,1392
595,300,1308,1364
601,300,1320,1380
607,300,1336,1396
612,300,1324,1408
618,300,1344,1376
624,300,1328,1384
629,300,1316,1408
635,300,1324,1384
641,300,1336,1392
647,300,1304,1340
653,300,1360,1400
658,300,1348,1388
664,300,1324,1344
670,300,1336,1392
675,300,1332,1376
681,300,1352,1332
687,300,1332,1380
693,300,1324,1352
699,300,1320,1396
704,300,1312,1384
710,300,1292,1360
715,300,1348,1384
721,300,1336,1400
728,300,1312,1360
733,300,1336,1376
739,300,1296,1396
745,300,1340,1360
750,300,1324,1380
756,300,1320,1388
761,300,1328,1404
768,300,1308,1380
774,300,1328,1384
779,300,1348,1404
785,300,1332,1376
790,300,1308,1364
796,300,1328,1320
802,300,1296,1372
807,300,1340,1360
814,300,1316,1384
820,300,1312,1372
825,300,1320,1348
831,300,1308,1392
836,300,1328,1384
842,300,1352,1368
848,300,1332,1380
854,300,1280,1392
860,300,1328,1356
865,300,1296,1364
871,300,1336,1368
877,300,1312,1388
882,300,1312,1360
888,300,1316,1368
894,300,1296,1320
900,300,1288,1360
906,300,1332,1360
911,300,1320,1316
917,300,1300,1364
923,300,1320,1336
928,300,1276,1372
934,300,1316,1356
940,300,1292,1328
946,300,1284,1344
952,300,1304,1360
957,300,1316,1328
963,300,1284,1352
969,300,1324,1360
974,300,1272,1384
980,300,1288,1364
986,300,1300,1368
992,300,1304,1312
998,300,1308,1360
1003,300,1284,1352
1009,300,1264,1376
1015,300,1312,1360
1020,300,1312,1336
1027,300,1300,1376
1033,300,1316,1380
1038,300,1300,1352
1044,300,1316,1364
1050,300,1288,1376
1055,300,1296,1388
1061,300,1316,1352
1067,300,1300,1364
1073,300,1292,1388
1079,300,1320,1368
1084,300,1312,1364
1090,300,1320,1320
1096,300,1300,1380
1101,300,1292,1360
1107,300,1308,1400
1114,300,1320,1380
1119,300,1264,1348
1125,300,1312,1388
1131,300,1272,1384
1136,300,1320,1356
1142,300,1312,1368
1148,300,1304,1384
1154,300,1312,1404
1160,300,1280,1384
1166,300,1264,1400
1171,300,1320,1412
1177,300,1284,1376
1183,300,1300,1360
1188,300,1292,1320
1195,300,1300,1372
1201,300,1312,1364
1206,300,1292,1396
1212,300,1300,1376
1218,300,1320,1356
1223,300,1316,1392
1229,300,1312,1380
1235,300,1336,1360
1241,300,1312,1372
1247,300,1324,1392
1253,300,1308,1356
1258,300,1308,1368
1264,300,1332,1380
1270,300,1336,1404
1275,300,1280,1384
1282,300,1328,1392
1288,300,1300,1416
1293,300,1324,1392
1299,300,1320,1380
1304,300,1312,1332
1310,300,1308,1380
1316,300,1288,1368
1321,300,1312,1388
1328,300,1344,1368
1334,300,1332,1344
1339,300,1304,1380
1345,300,1320,1384
1351,300,1288,1364
1356,300,1328,1368
1362,300,1308,1388
1369,300,1296,1400
1374,300,1300,1376
1380,300,1312,1376
1386,300,1280,1392
1391,300,1336,1372
1397,300,1284,1360
1403,300,1300,1324
1409,300,1304,1380
1415,300,1312,1372
1421,300,1316,1396
1426,300,1280,1380
1432,300,1252,1360
1438,300,1308,1396
1443,300,1280,1376
1449,300,1308,1352
1456,300,1324,1364
1461,300,1296,1372
1467,300,1308,1340
1473,300,1276,1360
1478,300,1292,1368
1484,300,1312,1384
1489,300,1296,1364
1496,300,1284,1352
1502,300,1312,1304
1507,300,1308,1356
1513,300,1320,1336
1519,300,1280,1372
1524,300,1284,1360
1530,300,1308,1336
1537,300,1304,1344
1542,300,1288,1360
1548,300,1304,1328
1554,300,1276,1348
1559,300,1296,1356
1565,300,1280,1372
1571,300,1296,1360
1576,300,1320,1340
1583,300,1304,1304
1589,300,1292,1364
1594,300,1320,1336
1600,300,1284,1372
1606,300,1316,1364
1611,300,1292,1340
1617,300,1276,1356
1624,300,1288,1372
1629,300,1304,1336
1635,300,1268,1356
1641,300,1324,1360
1646,300,1280,1380
1652,300,1316,1356
1658,300,1296,1348
1664,300,1288,1308
1670,300,1292,1360
1676,300,1292,1332
1681,300,1248,1372
1687,300,1308,1352
1693,300,1272,1336
1698,300,1308,1352
1704,300,1292,1368
1711,300,1288,1336
1716,300,1300,1348
1722,300,1308,1352
1727,300,1260,1376
1733,300,1304,1352
1739,300,1256,1340
1744,300,1300,1304
1751,300,1288,1352
1757,300,1292,1328
1762,300,1300,1372
1768,300,1304,1360
1774,300,1264,1340
1779,300,1320,1356
1785,300,1280,1372
1792,300,1292,1392
1797,300,1288,1372
1803,300,1280,1376
1809,300,1292,1396
1814,300,1280,1364
1820,300,1260,1356
1826,300,1312,1312
1831,300,1268,1368
1838,300,1288,1348
1844,300,1292,1388
1849,300,1292,1376
1855,300,1292,1352
1861,300,1268,1388
1866,300,1260,1380
1872,300,1324,1348
1879,300,1284,1368
1884,300,1296,1388
1890,300,1300,1396
1896,300,1304,1372
1901,300,1316,1380
1907,300,1296,1400
1913,300,1300,1372
1918,300,1312,1360
1925,300,1300,1320
1931,300,1296,1372
1936,300,1324,1348
1942,300,1304,1396
1948,300,1320,1368
1953,300,1292,1340
1959,300,1308,1360
1965,300,1336,1380
1971,300,1316,1348
1977,300,1264,1364
1982,300,1316,1368
1988,300,1280,1388
1994,300,1332,1368
1999,300,1320,1376
2006,300,1312,1324
2012,300,1324,1384
2017,300,1304,1372
2023,300,1292,1324
2029,300,1344,1376
2034,300,1324,1352
2040,300,1288,1388
2046,300,1324,1376
2052,300,1324,1344
2058,300,1344,1368
2064,300,1296,1384
2069,300,1304,1356
2075,300,1316,1372
2081,300,1324,1388
2086,300,1284,1400
2093,300,1332,1368
2099,300,1280,1372
2104,300,1312,1388
2110,300,1300,1368
2116,300,1308,1356
2121,300,1312,1320
2127,300,1280,1372
2134,300,1268,1348
2139,300,1324,1384
2145,300,1292,1372
2151,300,1312,1352
2156,300,1324,1368
2162,300,1296,1384
2168,300,1308,1348
2173,300,1284,1364
2180,300,1304,1372
2185,300,1328,1392
2191,300,1312,1372
2197,300,1300,1376
2202,300,1324,1320
2208,300,1316,1368
2214,300,1324,1356
2220,300,1300,1316
2226,300,1288,1368
2232,300,1300,1340
2237,300,1316,1376
2243,300,1272,1364
