5,300,4944,0
10,300,4944,8676
15,300,3772,4880
21,300,2996,3268
27,300,2656,2948
32,300,2432,2772
38,300,2372,2644
44,300,2308,2568
50,300,2144,2368
55,300,2028,2204
61,300,1892,2108
66,300,1824,1980
72,300,1780,1908
78,300,1732,1820
83,300,1712,1804
90,300,1612,1724
95,300,1552,1652
101,300,1512,1660
106,300,1500,1592
112,300,1444,1576
118,300,1472,1552
123,300,1504,1560
130,300,1444,1576
136,300,1444,1528
141,300,1452,1552
147,300,1404,1520
152,300,1424,1476
158,300,1440,1500
164,300,1384,1472
169,300,1380,1460
176,300,1388,1416
181,300,1352,1464
187,300,1408,1456
193,300,1388,1404
198,300,1380,1456
204,300,1380,1440
209,300,1356,1388
216,300,1352,1440
222,300,1372,1416
227,300,1348,1368
233,300,1352,1420
239,300,1364,1412
244,300,1356,1364
250,300,1308,1420
256,300,1368,1392
262,300,1324,1428
268,300,1332,1408
273,300,1360,1384
279,300,1324,1424
284,300,1376,1400
290,300,1356,1380
296,300,1352,1420
302,300,1340,1404
308,300,1324,1384
314,300,1340,1404
319,300,1364,1424
325,300,1364,1396
330,300,1312,1416
336,300,1368,1436
343,300,1372,1404
348,300,1372,1428
354,300,1400,1444
359,300,1348,1408
365,300,1360,1424
371,300,1376,1440
376,300,1364,1412
382,300,1384,1428
388,300,1368,1440
394,300,1360,1408
400,300,1364,1412
405,300,1332,1428
411,300,1348,1392
417,300,1368,1412
422,300,1336,1412
429,300,1308,1432
434,300,1360,1408
440,300,1356,1416
446,300,1340,1428
451,300,1356,1404
457,300,1308,1408
462,300,1352,1436
468,300,1348,1412
475,300,1360,1416
480,300,1392,1444
486,300,1368,1424
492,300,1344,1412
497,300,1356,1368
503,300,1336,1428
508,300,1328,1408
515,300,1376,1360
521,300,1360,1408
526,300,1308,1404
532,300,1364,1360
537,300,1320,1408
543,300,1352,1400
549,300,1368,1352
555,300,1344,1400
561,300,1352,1368
567,300,1336,1404
572,300,1328,1384
578,300,1336,1356
583,300,1308,1396
589,300,1284,1392
595,300,1336,1360
601,300,1336,1376
607,300,1332,1392
612,300,1344,1356
618,300,1296,1376
624,300,1336,1380
629,300,1324,1404
635,300,1332,1376
642,300,1328,1380
647,300,1292,1404
653,300,1304,1376
658,300,1340,1368
664,300,1344,1324
670,300,1304,1380
675,300,1344,1376
681,300,1296,1400
687,300,1316,1388
693,300,1328,1356
699,300,1328,1396
704,300,1324,1388
710,300,1296,1368
716,300,1308,1412
721,300,1348,1404
728,300,1356,1372
733,300,1308,1392
739,300,1360,1416
745,300,1316,1384
750,300,1340,1400
756,300,1368,1412
761,300,1352,1376
768,300,1360,1404
774,300,1336,1420
779,300,1340,1440
785,300,1360,1412
791,300,1348,1408
796,300,1352,1428
802,300,1356,1404
807,300,1356,1408
814,300,1312,1428
820,300,1372,1396
825,300,1360,1388
831,300,1332,1340
836,300,1344,1400
842,300,1304,1392
848,300,1360,1348
854,300,1348,1396
860,300,1344,1384
866,300,1344,1408
871,300,1316,1396
877,300,1332,1364
882,300,1364,1400
888,300,1352,1392
894,300,1296,1368
900,300,1348,1404
906,300,1304,1400
911,300,1332,1368
917,300,1368,1380
923,300,1344,1404
928,300,1352,1376
934,300,1336,1388
940,300,1340,1400
946,300,1360,1412
952,300,1324,1392
957,300,1324,1400
963,300,1332,1424
969,300,1324,1396
974,300,1328,1396
980,300,1356,1420
986,300,1316,1396
992,300,1328,1388
998,300,1328,1348
1003,300,1336,1400
1009,300,1356,1392
1015,300,1324,1344
1020,300,1324,1396
1027,300,1336,1376
1033,300,1348,1420
1038,300,1316,1412
1044,300,1368,1384
1050,300,1324,1424
1055,300,1340,1408
1061,300,1364,1380
1068,300,1344,1396
1073,300,1360,1412
1079,300,1340,1376
1084,300,1320,1392
1090,300,1332,1412
1096,300,1316,1380
1101,300,1308,1392
1107,300,1364,1412
1114,300,1352,1432
1119,300,1336,1404
1125,300,1360,1408
1131,300,1320,1424
1136,300,1364,1396
1142,300,1340,1400
1148,300,1328,1340
1154,300,1328,1392
1160,300,1308,1396
1166,300,1328,1340
1171,300,1352,1392
1177,300,1340,1368
1183,300,1292,1400
1188,300,1348,1388
1195,300,1308,1368
1201,300,1352,1408
1206,300,1328,1396
1212,300,1324,1368
1218,300,1328,1384
1223,300,1304,1400
1229,300,1320,1360
1235,300,1340,1376
1241,300,1332,1384
1247,300,1320,1404
1253,300,1348,1380
1258,300,1312,1396
1264,300,1340,1332
1270,300,1312,1384
1275,300,1308,1372
1282,300,1320,1328
1288,300,1304,1384
1293,300,1292,1360
1299,300,1336,1396
1304,300,1328,1388
1310,300,1320,1360
1316,300,1348,1400
1321,300,1340,1396
1328,300,1348,1364
1334,300,1324,1380
1339,300,1312,1392
1345,300,1324,1360
1351,300,1308,1376
1356,300,1288,1384
1362,300,1336,1404
1369,300,1292,1376
1374,300,1312,1380
1380,300,1340,1328
1386,300,1320,1376
1391,300,1328,1368
1397,300,1284,1316
1403,300,1300,1364
1409,300,1324,1336
1415,300,1332,1376
1421,300,1284,1364
1426,300,1324,1336
1432,300,1280,1364
1438,300,1332,1384
1443,300,1324,1352
1449,300,1328,1372
1456,300,1324,1376
1461,300,1276,1400
1467,300,1272,1372
1473,300,1332,1376
1478,300,1328,1324
1484,300,1316,1380
1489,300,1344,1372
1496,300,1320,1332
1502,300,1348,1388
1507,300,1336,1360
1513,300,1324,1404
1519,300,1332,1396
1524,300,1312,1372
1530,300,1296,1408
1537,300,1356,1400
1542,300,1348,1364
1548,300,1320,1376
1554,300,1336,1396
1559,300,1320,1368
1565,300,1352,1388
1571,300,1332,1396
1576,300,1320,1412
1583,300,1328,1384
1589,300,1316,1392
1594,300,1304,1336
1600,300,1364,1388
1606,300,1352,1380
1611,300,1324,1340
1617,300,1344,1396
1624,300,1308,1404
1629,300,1360,1408
1635,300,1340,1392
1641,300,1336,1364
1646,300,1332,1400
1652,300,1312,1392
1658,300,1296,1364
1664,300,1352,1380
1670,300,1332,1396
1676,300,1308,1364
1681,300,1332,1384
1687,300,1308,1404
1692,300,1348,1416
1698,300,1328,1384
1704,300,1304,1392
1710,300,1316,1408
1716,300,1300,1380
1722,300,1296,1372
1727,300,1348,1328
1733,300,1292,1384
1739,300,1308,1380
1744,300,1328,1336
1751,300,1328,1388
1757,300,1348,1364
1762,300,1312,1400
1768,300,1316,1392
1774,300,1328,1368
1779,300,1344,1384
1785,300,1304,1400
1792,300,1352,1364
1797,300,1304,1384
1803,300,1320,1396
1809,300,1340,1416
1814,300,1328,1388
1820,300,1344,1388
1826,300,1304,1412
1831,300,1312,1384
1838,300,1324,1388
1844,300,1340,1336
1849,300,1296,1384
1855,300,1348,1372
1861,300,1288,1332
1866,300,1316,1380
1872,300,1328,1360
1879,300,1336,1388
1884,300,1348,1388
1890,300,1304,1368
1896,300,1312,1384
1901,300,1340,1396
1907,300,1340,1360
1913,300,1296,1376
1918,300,1336,1392
1925,300,1288,1404
1930,300,1308,1380
1936,300,1308,1384
1942,300,1316,1404
1947,300,1320,1376
1953,300,1292,1368
1959,300,1272,1324
1965,300,1332,1380
1971,300,1336,1368
1977,300,1316,1388
1982,300,1328,1368
1988,300,1304,1344
1994,300,1320,1384
1999,300,1292,1368
2006,300,1304,1348
2012,300,1312,1364
2017,300,1312,1376
2023,300,1272,1344
2029,300,1336,1368
2034,300,1300,1372
2040,300,1316,1396
2046,300,1312,1368
2052,300,1304,1360
2058,300,1316,1324
2064,300,1296,1372
2069,300,1276,1360
2075,300,1320,1388
2081,300,1308,1372
2086,300,1300,1344
2093,300,1324,1380
2099,300,1308,1372
2104,300,1316,1336
2110,300,1280,1356
2115,300,1288,1368
2121,300,1312,1380
2127,300,1308,1344
2132,300,1292,1364
2139,300,1312,1304
2145,300,1300,1356
2150,300,1320,1344
2156,300,1312,1304
2162,300,1296,1356
2167,300,1308,1332
2173,300,1308,1368
2180,300,1268,1360
2185,300,1320,1328
2191,300,1276,1340
2197,300,1312,1352
2202,300,1292,1376
2208,300,1296,1348
2214,300,1320,1356
2220,300,1296,1316
2226,300,1272,1364
2232,300,1324,1356
2237,300,1284,1376
2243,300,1312,1368
2249,300,1332,1344
2254,300,1304,1388
2260,300,1316,1384
2267,300,1288,1352
2272,300,1308,1368
2278,300,1340,1376
2284,300,1328,1392
2289,300,1276,1368
2295,300,1324,1376
2301,300,1284,1396
2307,300,1328,1372
2313,300,1308,1360
2319,300,1296,1320
2324,300,1308,1376
2330,300,1292,1388
2335,300,1288,1384
2341,300,1352,1372
2348,300,1296,1356
2353,300,1308,1396
2359,300,1324,1388
2365,300,1316,1344
2370,300,1332,1360
2376,300,1288,1376
2382,300,1292,1392
2387,300,1312,1376
2394,300,1312,1376
2400,300,1316,1408
2405,300,1336,1376
2411,300,1292,1368
2417,300,1324,1324
2422,300,1312,1372
2428,300,1304,1364
2435,300,1312,1388
2440,300,1308,1372
2446,300,1256,1344
2452,300,1308,1384
2457,300,1288,1376
2463,300,1312,1340
2469,300,1308,1364
2475,300,1304,1384
2481,300,1312,1392
2487,300,1288,1360
2492,300,1276,1368
2498,300,1316,1388
2504,300,1304,1364
2509,300,1288,1360
2515,300,1320,1316
2522,300,1316,1364
2527,300,1332,1344
2533,300,1288,1388
2539,300,1292,1372
2544,300,1324,1348
2550,300,1320,1364
2555,300,1280,1376
2562,300,1324,1344
2568,300,1268,1360
2573,300,1316,1368
2579,300,1312,1392
2585,300,1316,1372
2590,300,1324,1376
2596,300,1296,1320
2603,300,1280,1368
2608,300,1332,1356
2614,300,1292,1308
2620,300,1304,1360
2625,300,1304,1332
2631,300,1288,1368
2637,300,1304,1372
2642,300,1292,1336
2649,300,1316,1360
2655,300,1332,1380
2660,300,1320,1396
2666,300,1304,1372
2672,300,1332,1380
2677,300,1288,1396
2683,300,1320,1368
2690,300,1296,1360
2695,300,1284,1316
2701,300,1308,1364
2707,300,1320,1348
2712,300,1280,1388
2718,300,1336,1388
2724,300,1292,1352
2729,300,1316,1392
2736,300,1328,1388
2742,300,1324,1356
2747,300,1316,1368
2753,300,1288,1380
2759,300,1296,1392
2764,300,1332,1364
2770,300,1324,1364
2777,300,1312,1308
2782,300,1328,1364
2788,300,1312,1360
2794,300,1332,1316
2799,300,1320,1376
2805,300,1300,1344
2810,300,1304,1380
2817,300,1300,1368
2823,300,1256,1344
2828,300,1320,1360
2834,300,1280,1376
2840,300,1316,1348
2845,300,1300,1364
2851,300,1304,1372
2857,300,1316,1392
2863,300,1296,1364
2869,300,1268,1356
2875,300,1316,1308
2880,300,1276,1364
2886,300,1304,1348
2892,300,1308,1368
2897,300,1308,1352
2904,300,1316,1328
2910,300,1288,1356
2915,300,1304,1368
2921,300,1332,1332
2927,300,1320,1348
2932,300,1296,1356
2938,300,1312,1376
2945,300,1304,1348
2950,300,1328,1336
2956,300,1316,1304
2962,300,1300,1356
2967,300,1312,1356
2973,300,1328,1380
2979,300,1296,1372
2984,300,1352,1348
2991,300,1304,1388
2997,300,1312,1392
3002,300,1312,1356
3008,250,1336,1384
3014,250,1384,1428
3019,250,1392,1424
3025,250,1408,1464
